Unnamed: 0,Unnamed: 0.1,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id,conceptId,conceptName,domainId
4290,9198,NCT04667780,C2936643,Standard of Care,Comparator,intervention_9199,standard_inter_43,42078880,Standard,Geography
4291,9199,NCT04667936,0,Treatment group,Comparator,intervention_9200,standard_inter_3026,4086301,Radiotherapy treatment groups,Procedure
4292,9200,NCT04667962,0,Online questionnaire,Comparator,intervention_9201,standard_inter_264,44804112,Questionnaire,Observation
4293,9201,NCT04667962,0,Online questionnaire,Comparator,intervention_9202,standard_inter_264,44804112,Questionnaire,Observation
4294,9202,NCT04668170,0,Blood collection on admission and longitudinally,Comparator,intervention_9203,standard_inter_1064,4161413,Systolic blood pressure on admission,Measurement
4295,9203,NCT04668170,0,Blood collection on their first consultation and 10 to 14 days later,Comparator,intervention_9204,standard_inter_1065,3045661,Continence in last 14 days section Set,Observation
4296,9204,NCT04668196,0,High-flow nasal cannula treatment,Comparator,intervention_9205,standard_inter_3027,3657520,Recently performed administration of HFNC (high-flow nasal cannula) oxygen therapy,Observation
4297,9205,NCT04668196,0,Continuous positive airway pressure (CPAP) treatment,Comparator,intervention_9206,standard_inter_3028,2616666,Continuous positive airway pressure (cpap) device,Device
4298,9206,NCT04668196,0,Noninvasive ventilation treatment,Comparator,intervention_9207,standard_inter_3029,4177224,Noninvasive ventilation,Procedure
4299,9207,NCT04668209,C3273788,Silmitasertib,Comparator,intervention_9208,standard_inter_3003,4308021,Taser,Observation
4300,9211,NCT04668222,C0032042,Placebo,Comparator,intervention_9212,standard_inter_4,44804245,Placebo,Observation
4301,9214,NCT04668222,C0032042,Placebo,Comparator,intervention_9215,standard_inter_4,44804245,Placebo,Observation
4302,9216,NCT04668235,C0032042,Placebo,Comparator,intervention_9217,standard_inter_4,44804245,Placebo,Observation
4303,9223,NCT04668339,C0032042,Placebo,Comparator,intervention_9224,standard_inter_4,44804245,Placebo,Observation
4304,9224,NCT04668339,C0032042,Placebo,Comparator,intervention_9225,standard_inter_4,44804245,Placebo,Observation
4305,9231,NCT04668339,C0032042,Placebo,Comparator,intervention_9232,standard_inter_4,44804245,Placebo,Observation
4306,9232,NCT04668339,C0032042,Placebo,Comparator,intervention_9233,standard_inter_4,44804245,Placebo,Observation
4307,9233,NCT04668404,0,Sonoclot,Comparator,intervention_9234,standard_inter_3038,4186275,Monoclonal band present,Condition
4308,9235,NCT04668469,C0020336,Hydroxychloroquine,Comparator,intervention_9236,standard_inter_16,1777087,hydroxychloroquine,Drug
4309,9237,NCT04668469,C0020336,Hydroxychloroquine,Comparator,intervention_9238,standard_inter_16,1777087,hydroxychloroquine,Drug
4310,9240,NCT04668469,0,personal protective Measures,Comparator,intervention_9241,standard_inter_3039,44790686,Protective personal flotation device,Device
4311,9243,NCT04668911,0,Swab,Comparator,intervention_9244,standard_inter_3041,4255049,Swab,Device
4312,9244,NCT04668911,0,Swab,Comparator,intervention_9245,standard_inter_3041,4255049,Swab,Device
4313,9245,NCT04668911,0,Swab,Comparator,intervention_9246,standard_inter_3041,4255049,Swab,Device
4314,9249,NCT04668950,C0032042,Placebo,Comparator,intervention_9250,standard_inter_4,44804245,Placebo,Observation
4315,9251,NCT04669015,C0032042,Placebo,Comparator,intervention_9252,standard_inter_4,44804245,Placebo,Observation
4316,9252,NCT04669509,0,Liver function tests,Comparator,intervention_9253,standard_inter_3043,37398809,Liver function tests,Measurement
4317,9253,NCT04669509,0,Liver function tests,Comparator,intervention_9254,standard_inter_3043,37398809,Liver function tests,Measurement
4318,9254,NCT04669509,0,Liver function tests,Comparator,intervention_9255,standard_inter_3043,37398809,Liver function tests,Measurement
4319,9256,NCT04669938,0,oropharyngeal and intestinal microbiota,Comparator,intervention_9257,standard_inter_3044,36307972,Oropharyngeal,Meas Value
4320,9257,NCT04669938,0,host genotype,Comparator,intervention_9258,standard_inter_3045,37399698,Genotype,Measurement
4321,9258,NCT04669938,0,host immune factors,Comparator,intervention_9259,standard_inter_3046,4141231,Autoimmune factor VIII deficiency,Condition
4322,9259,NCT04669938,0,viral sequence,Comparator,intervention_9260,standard_inter_3047,4019273,Viral Sequencing,Measurement
4323,9260,NCT04670003,0,users,Comparator,intervention_9261,standard_inter_3048,41962643,Sers,Geography
4324,9262,NCT04670328,0,not required,Comparator,intervention_9263,standard_inter_3049,45879840,None required,Meas Value
4325,9269,NCT04672395,C0032042,Placebo,Comparator,intervention_9270,standard_inter_4,44804245,Placebo,Observation
4326,9271,NCT04672564,C0032042,Placebo,Comparator,intervention_9272,standard_inter_4,44804245,Placebo,Observation
4327,9272,NCT04672590,0,No Intervention,Comparator,intervention_9273,standard_inter_214,40765128,Interventions Narrative,Observation
4328,9273,NCT04672590,0,No Intervention,Comparator,intervention_9274,standard_inter_214,40765128,Interventions Narrative,Observation
4329,9277,NCT04673149,C0032042,Placebo,Comparator,intervention_9278,standard_inter_4,44804245,Placebo,Observation
4330,9280,NCT04673162,C0032042,Placebo,Comparator,intervention_9281,standard_inter_4,44804245,Placebo,Observation
4331,9282,NCT04673214,C0052796,azithromycin,Comparator,intervention_9283,standard_inter_342,1734104,azithromycin,Drug
4332,9287,NCT04673318,0,exercise training,Comparator,intervention_9288,standard_inter_2399,4116678,Exercise,Observation
4333,9289,NCT04673331,0,exercise capacity,Comparator,intervention_9290,standard_inter_1383,4116678,Exercise,Observation
4334,9290,NCT04673331,0,exercise capacity,Comparator,intervention_9291,standard_inter_1383,4116678,Exercise,Observation
4335,9293,NCT04674189,C0032042,Placebo,Comparator,intervention_9294,standard_inter_4,44804245,Placebo,Observation
4336,9294,NCT04674410,0,Antibiotic,Comparator,intervention_9295,standard_inter_3056,1035150,Antibiotic,Meas Value
4337,9304,NCT04674644,0,The psychosocial effects of COVID-19 pandemic on dental professionals,Comparator,intervention_9305,standard_inter_3058,705076,Post-acute COVID-19,Condition
4338,9307,NCT04675086,C0003451,Antiviral Agents,Comparator,intervention_9308,standard_inter_3060,35625639,Antiviral,Observation
4339,9308,NCT04675281,0,2 post-mortem transcutaneous lung biopsies (1 anterior ; 1 posterior) using anatomical landmarks,Comparator,intervention_9309,standard_inter_3061,36714030,Fluoroscopy guided percutaneous transluminal angioplasty of posterior tibial artery,Procedure
4340,9309,NCT04676867,C2713495,Dalcetrapib,Comparator,intervention_9310,standard_inter_3062,35949323,SPIB (Spi-B transcription factor) gene variant measurement,Measurement
4341,9310,NCT04676867,C2713495,Dalcetrapib,Comparator,intervention_9311,standard_inter_3062,35949323,SPIB (Spi-B transcription factor) gene variant measurement,Measurement
4342,9311,NCT04676867,C2713495,Dalcetrapib,Comparator,intervention_9312,standard_inter_3062,35949323,SPIB (Spi-B transcription factor) gene variant measurement,Measurement
4343,9312,NCT04676867,C0032042,Placebo,Comparator,intervention_9313,standard_inter_4,44804245,Placebo,Observation
4344,9315,NCT04676971,C0032042,Placebo,Comparator,intervention_9316,standard_inter_4,44804245,Placebo,Observation
4345,9319,NCT04677660,C0032042,Placebo,Comparator,intervention_9320,standard_inter_4,44804245,Placebo,Observation
4346,9321,NCT04678193,0,Coromec Registry with ECL-19,Comparator,intervention_9322,standard_inter_3066,32879,Registry,Type Concept
4347,9322,NCT04678687,0,"Liver, lung, heart and kidney biopsy",Comparator,intervention_9323,standard_inter_3067,4217034,Kidney biopsy,Procedure
4348,9324,NCT04678700,0,Chest physiotherapy post-covid19,Comparator,intervention_9325,standard_inter_3068,4144548,Physiotherapy of chest,Observation
4349,9329,NCT04678830,C0032042,Placebo,Comparator,intervention_9330,standard_inter_4,44804245,Placebo,Observation
4350,9335,NCT04679350,C0032042,Placebo,Comparator,intervention_9336,standard_inter_4,44804245,Placebo,Observation
4351,9338,NCT04679415,C0032042,Placebo,Comparator,intervention_9339,standard_inter_4,44804245,Placebo,Observation
4352,9341,NCT04679493,C0032042,Placebo,Comparator,intervention_9342,standard_inter_4,44804245,Placebo,Observation
4353,9343,NCT04679493,C0032042,Placebo,Comparator,intervention_9344,standard_inter_4,44804245,Placebo,Observation
4354,9344,NCT04679584,0,Observation of different courses of SARS-CoV-2 infection in different phases (acute vs. post-acute) and settings,Comparator,intervention_9345,standard_inter_3074,705076,Post-acute COVID-19,Condition
4355,9345,NCT04679584,0,Observation of different courses of SARS-CoV-2 infection in different phases (acute vs. post-acute) and settings,Comparator,intervention_9346,standard_inter_3074,705076,Post-acute COVID-19,Condition
4356,9346,NCT04679584,0,Observation of different courses of SARS-CoV-2 infection in different phases (acute vs. post-acute) and settings,Comparator,intervention_9347,standard_inter_3074,705076,Post-acute COVID-19,Condition
4357,9353,NCT04679909,C0032042,Placebo,Comparator,intervention_9354,standard_inter_4,44804245,Placebo,Observation
4358,9354,NCT04679909,C0032042,Placebo,Comparator,intervention_9355,standard_inter_4,44804245,Placebo,Observation
4359,9355,NCT04680819,0,Anatolian Propolis,Comparator,intervention_9356,standard_inter_3076,4117184,Propolis,Device
4360,9358,NCT04680949,C0032042,Placebo,Comparator,intervention_9359,standard_inter_4,44804245,Placebo,Observation
4361,9361,NCT04681001,0,nasal spray,Comparator,intervention_9362,standard_inter_3078,4293908,Nasal spray,Observation
4362,9363,NCT04681053,C0022322,ivermectin,Comparator,intervention_9364,standard_inter_386,1784444,ivermectin,Drug
4363,9364,NCT04681053,C0022322,ivermectin,Comparator,intervention_9365,standard_inter_386,1784444,ivermectin,Drug
4364,9365,NCT04681053,C0022322,ivermectin,Comparator,intervention_9366,standard_inter_386,1784444,ivermectin,Drug
4365,9367,NCT04681079,C0543495,albuterol sulfate,Comparator,intervention_9368,standard_inter_3079,1154343,albuterol,Drug
4366,9368,NCT04681079,C0543495,albuterol sulfate,Comparator,intervention_9369,standard_inter_3079,1154343,albuterol,Drug
4367,9369,NCT04681079,C0543495,albuterol sulfate,Comparator,intervention_9370,standard_inter_3079,1154343,albuterol,Drug
4368,9370,NCT04681079,C0543495,albuterol sulfate,Comparator,intervention_9371,standard_inter_3079,1154343,albuterol,Drug
4369,9379,NCT04681365,0,Staff will wear and evaluate Bubble-PAPR (non-CE marked PAPR),Comparator,intervention_9380,standard_inter_3081,3032332,Social worker Evaluation note,Observation
4370,9380,NCT04681365,0,Staff will wear and evaluate Bubble-PAPR (non-CE marked PAPR),Comparator,intervention_9381,standard_inter_3081,3032332,Social worker Evaluation note,Observation
4371,9381,NCT04681365,0,Staff will wear and evaluate Bubble-PAPR (non-CE marked PAPR),Comparator,intervention_9382,standard_inter_3081,3032332,Social worker Evaluation note,Observation
4372,9383,NCT04681430,C2936643,Standard of Care,Comparator,intervention_9384,standard_inter_43,42078880,Standard,Geography
4373,9385,NCT04681430,C0032042,Placebo,Comparator,intervention_9386,standard_inter_4,44804245,Placebo,Observation
4374,9386,NCT04681859,0,High Flow Nasal Oxygen (HFNO) treatment,Comparator,intervention_9387,standard_inter_3082,3657520,Recently performed administration of HFNC (high-flow nasal cannula) oxygen therapy,Observation
4375,9390,NCT04682041,C2936643,Standard of Care,Comparator,intervention_9391,standard_inter_43,42078880,Standard,Geography
4376,9391,NCT04682197,0,Cereset Research,Comparator,intervention_9392,standard_inter_3085,41888181,Research,Geography
4377,9392,NCT04682197,0,Cereset Research,Comparator,intervention_9393,standard_inter_3085,41888181,Research,Geography
4378,9394,NCT04682574,0,Vitamin C,Comparator,intervention_9395,standard_inter_21,35824986,Vitamin C,Observation
4379,9397,NCT04682873,C0032042,Placebo,Comparator,intervention_9398,standard_inter_4,44804245,Placebo,Observation
4380,9398,NCT04683224,C0032042,Placebo,Comparator,intervention_9399,standard_inter_4,44804245,Placebo,Observation
4381,9400,NCT04683224,C0032042,Placebo,Comparator,intervention_9401,standard_inter_4,44804245,Placebo,Observation
4382,9402,NCT04683224,C0032042,Placebo,Comparator,intervention_9403,standard_inter_4,44804245,Placebo,Observation
4383,9404,NCT04683224,C0032042,Placebo,Comparator,intervention_9405,standard_inter_4,44804245,Placebo,Observation
4384,9407,NCT04683328,C0032042,Placebo,Comparator,intervention_9408,standard_inter_4,44804245,Placebo,Observation
4385,9411,NCT04683484,C0032042,Placebo,Comparator,intervention_9412,standard_inter_4,44804245,Placebo,Observation
4386,9412,NCT04683744,0,Semi-structured interviews-Health system,Comparator,intervention_9413,standard_inter_3089,45881750,Structured interview with subject,Meas Value
4387,9413,NCT04683744,0,Semi-structured interviews-Patients,Comparator,intervention_9414,standard_inter_3090,4337279,Semi-starvation,Condition
4388,9414,NCT04684433,0,Data extraction from medical files,Comparator,intervention_9415,standard_inter_3091,4149444,Referral by medical oncologist,Observation
4389,9417,NCT04684550,C0032042,Placebo,Comparator,intervention_9418,standard_inter_4,44804245,Placebo,Observation
4390,9430,NCT04684836,0,"Exposure to telemedicine, after the onset of the pandemic",Comparator,intervention_9431,standard_inter_3095,4251583,"Exposure to toxin, intent undetermined",Observation
4391,9431,NCT04684836,0,"Exposure to telemedicine, after the onset of the pandemic",Comparator,intervention_9432,standard_inter_3095,4251583,"Exposure to toxin, intent undetermined",Observation
4392,9432,NCT04684836,0,"Exposure to telemedicine, after the onset of the pandemic",Comparator,intervention_9433,standard_inter_3095,4251583,"Exposure to toxin, intent undetermined",Observation
4393,9433,NCT04685213,0,Electrical Stimulation,Comparator,intervention_9434,standard_inter_3096,4209082,Gastric electrical stimulator,Device
4394,9434,NCT04685213,0,Electrical Stimulation - Sham,Comparator,intervention_9435,standard_inter_3097,4209082,Gastric electrical stimulator,Device
4395,9449,NCT04685655,C0032113,Plasma Exchange,Comparator,intervention_9450,standard_inter_889,4055766,Plasma exchange,Procedure
4396,9451,NCT04685681,0,Activity list,Comparator,intervention_9452,standard_inter_3101,42573780,Activity,Observation
4397,9453,NCT04686539,C0032042,Placebo,Comparator,intervention_9454,standard_inter_4,44804245,Placebo,Observation
4398,9456,NCT04686708,0,Emergency general surgical admissions,Comparator,intervention_9457,standard_inter_3103,4084340,Oral surgical emergency hospital admission,Observation
4399,9457,NCT04686708,0,Emergency general surgical admissions,Comparator,intervention_9458,standard_inter_3103,4084340,Oral surgical emergency hospital admission,Observation
4400,9458,NCT04686721,0,Chest CT scan + baseline spirometry,Comparator,intervention_9459,standard_inter_3104,4133840,Spirometry,Measurement
4401,9459,NCT04686734,0,No active intervention (observational only),Comparator,intervention_9460,standard_inter_3105,4239752,Motivation,Observation
4402,9460,NCT04686734,0,No active intervention (observational only),Comparator,intervention_9461,standard_inter_3105,4239752,Motivation,Observation
4403,9469,NCT04687488,0,Fluorescein,Comparator,intervention_9470,standard_inter_3107,45957556,Fluorescein,Observation
4404,9470,NCT04687488,0,Particle measurement,Comparator,intervention_9471,standard_inter_3108,4234494,Angiotensin converting enzyme measurement,Measurement
