index,nctid,conditions,MTI_condition,DUI,TUI,conceptId,conceptName,domainId,condition_id
6150,NCT04524234,Right Ventricular Dysfunction,"Ventricular Dysfunction, Right",D018497,T055096,43020894,Fetal right ventricular dysfunction,Condition,condition_1619
6151,NCT04524234,Pulmonary Hypertension,"Hypertension, Pulmonary",D006976,T020944,4322024,Pulmonary hypertension,Condition,condition_1620
6152,NCT04524507,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6153,NCT04524520,Exploring Risk Assessment and Recovery From COVID-19 Infection in Hospitalised Patients,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_1621
6154,NCT04524598,Depression,Depression,D003863,T011484,440383,Depressive disorder,Condition,condition_124
6155,NCT04524663,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6156,NCT04524715,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6157,NCT04524754,Anosmia,Anosmia,D000086582,T002503,4185711,Loss of sense of smell,Condition,condition_641
6158,NCT04524962,Acute Respiratory Distress Syndrome,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_18
6159,NCT04524962,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6160,NCT04525079,SARS-CoV-2 Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_342
6161,NCT04525287,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
6162,NCT04525287,COVID19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6163,NCT04525378,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6164,NCT04525378,"ARDS, Human",Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_257
6165,NCT04525404,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6166,NCT04525404,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
6167,NCT04525404,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
6168,NCT04525417,Covid-19 Immune Status of Healthcare Workers,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_1622
6169,NCT04525443,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6170,NCT04525716,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6171,NCT04525716,Surgery,Surgery,0,0,4299671,Complication of laser surgery,Condition,condition_299
6172,NCT04525742,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6173,NCT04525742,Disabilities Multiple,Disabled Persons,D006233,T018902,4027468,Personal care disability,Condition,condition_1623
6174,NCT04525742,Cerebral Palsy,Cerebral Palsy,D002547,T007419,4134120,Cerebral palsy,Condition,condition_1624
6175,NCT04525742,Muscular Dystrophies,Muscular Dystrophies,D009136,T365683,4247802,Muscular dystrophy,Condition,condition_1625
6176,NCT04525820,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6177,NCT04525820,Vitamin D Deficiency,Vitamin D Deficiency,D014808,T043298,436070,Vitamin D deficiency,Condition,condition_23
6178,NCT04525820,Corona Virus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_33
6179,NCT04525820,ARDS,"Respiration, Artificial",D012121,T036100,4200050,Finding of artificial lens,Condition,condition_131
6180,NCT04525820,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
6181,NCT04525820,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
6182,NCT04525911,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6183,NCT04526054,Olfaction Disorders,Olfaction Disorders,D000857,T365794,435253,Disorder of olfactory nerve,Condition,condition_640
6184,NCT04526054,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6185,NCT04526145,"Stress, Psychological","Stress, Psychological",D013315,T039102,4251306,Stress,Condition,condition_241
6186,NCT04526405,Thalassemia Major,beta-Thalassemia,D017086,T051011,37396761,Dominant beta-thalassemia,Condition,condition_1626
6187,NCT04526405,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6188,NCT04526717,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6189,NCT04526769,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
6190,NCT04526769,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6191,NCT04526769,Corona Virus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_33
6192,NCT04526769,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
6193,NCT04526821,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
6194,NCT04526912,Acute Lung Injury,Acute Lung Injury,D055371,T036122,4199961,Acute lung injury,Condition,condition_246
6195,NCT04526977,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6196,NCT04526977,Immune Suppression,Immunosuppression,D007165,T021495,4242843,Immunosuppression,Condition,condition_887
6197,NCT04526977,HIV-1-infection,HIV-1,D015497,T045956,4228115,Retinopathy associated with AIDS,Condition,condition_574
6198,NCT04526990,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6199,NCT04527081,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6200,NCT04527133,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6201,NCT04527198,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6202,NCT04527211,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6203,NCT04527211,Healthcare Worker Patient Transmission,"Infectious Disease Transmission, Professional-to-Patient",D017757,T712673,432250,Disorder due to infection,Condition,condition_1627
6204,NCT04527224,Covid19 Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_21
6205,NCT04527315,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6206,NCT04527354,SARS-CoV-2 Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_342
6207,NCT04527354,Fibrosis Lung,Pulmonary Fibrosis,D011658,T034440,4197819,Fibrosis of lung,Condition,condition_1628
6208,NCT04527432,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
6209,NCT04527432,Severe Acute Respiratory Syndrome,"Respiration, Artificial",D012121,T036100,4200050,Finding of artificial lens,Condition,condition_259
6210,NCT04527458,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6211,NCT04527471,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
6212,NCT04527471,Covid-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6213,NCT04527471,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
6214,NCT04527497,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6215,NCT04527562,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6216,NCT04527575,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6217,NCT04527601,Extreme Prematurity,"Infant, Premature, Diseases",D007235,T021691,4217564,Premature infant,Condition,condition_1629
6218,NCT04527601,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6219,NCT04527614,"Influenza, Human","Influenza, Human",D007251,T658127,4266367,Influenza,Condition,condition_145
6220,NCT04527614,SARS Virus,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_602
6221,NCT04527614,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6222,NCT04527614,Espiratory Tract Infections,Urinary Tract Infections,D014552,T042580,81902,Urinary tract infectious disease,Condition,condition_1630
6223,NCT04528329,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6224,NCT04528329,Anosmia,Anosmia,D000086582,T002503,4185711,Loss of sense of smell,Condition,condition_641
6225,NCT04528368,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6226,NCT04528641,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6227,NCT04528667,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6228,NCT04528771,SARS-CoV2 Infection,"RNA, Viral",D012367,T036801,433403,Viral meningitis,Condition,condition_300
6229,NCT04528771,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6230,NCT04528888,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6231,NCT04528888,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
6232,NCT04528888,"Pneumonia, Viral","Pneumonia, Viral",D011024,T032427,261326,Viral pneumonia,Condition,condition_167
6233,NCT04528888,Coagulopathy,Blood Coagulation Disorders,D001778,T005167,432585,Blood coagulation disorder,Condition,condition_679
6234,NCT04528901,Covid-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6235,NCT04528927,COVID 19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_290
6236,NCT04528927,Patients Hospitalized,Hospitalization,D006760,T020442,762946,Patient requires hospitalization,Condition,condition_1631
6237,NCT04529408,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6238,NCT04529408,Pulmonary Disease,Lung Diseases,D008171,T024353,4081244,Multiple symmetrical lipomatosis,Condition,condition_638
6239,NCT04529421,Infection,Infection,0,0,432250,Disorder due to infection,Condition,condition_672
6240,NCT04529421,Infection Control,Infection Control,0,0,432250,Disorder due to infection,Condition,condition_1632
6241,NCT04529447,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6242,NCT04529460,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6243,NCT04529499,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6244,NCT04529525,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6245,NCT04530136,Confirmed Coronavirus Disease,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_1633
6246,NCT04530357,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6247,NCT04530357,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
6248,NCT04530357,Vaccine Adverse Reaction,Drug-Related Side Effects and Adverse Reactions,D064420,T837951,4320832,Absence of drug reaction,Condition,condition_874
6249,NCT04530370,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6250,NCT04530396,Covid19 Prevention,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_1634
6251,NCT04530409,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6252,NCT04530409,Corticosteroids,Adrenal Cortex Hormones,D000305,T001000,4036166,Abnormal adrenal cortical hormone,Condition,condition_1327
6253,NCT04530422,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6254,NCT04530435,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6255,NCT04530435,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
6256,NCT04530448,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
6257,NCT04530448,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
6258,NCT04530448,Coronavirus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_255
6259,NCT04530448,AKI,Acute Kidney Injury,D058186,T761752,197320,Acute renal failure syndrome,Condition,condition_543
6260,NCT04530448,Acute Kidney Injury,Acute Kidney Injury,D058186,T761752,197320,Acute renal failure syndrome,Condition,condition_15
6261,NCT04530461,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
6262,NCT04530461,Systemic Disease,Systemic Disease,0,0,4206788,Systemic disease,Condition,condition_1635
6263,NCT04530461,Systemic Lupus Erythematosus,"Lupus Erythematosus, Systemic",D008180,T024387,257628,Systemic lupus erythematosus,Condition,condition_387
6264,NCT04530461,Sjogren's Syndrome,Sjogren's Syndrome,D012859,T037915,254443,Sj̦gren's syndrome,Condition,condition_487
6265,NCT04530461,Sarcoidosis,Sarcoidosis,D012507,T037112,438688,Sarcoidosis,Condition,condition_1636
6266,NCT04530461,Inflammatory Myopathy,Myositis,D009220,T027490,73001,Myositis,Condition,condition_1637
6267,NCT04530461,Beh?et Disease,Beh?et Disease,0,0,3655585,Mucocutaneous Beh̤et disease,Condition,condition_1638
6268,NCT04530461,Rheumatoid Arthritis,"Arthritis, Rheumatoid",D001172,T003511,80809,Rheumatoid arthritis,Condition,condition_384
6269,NCT04530461,Spondyloarthritis,Spondylarthritis,D025241,T430247,4308802,Cervical spondylosis,Condition,condition_1639
6270,NCT04530474,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6271,NCT04530500,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6272,NCT04530500,Androgen Receptor Gene Overexpression,"Receptors, Androgen",D011944,T035299,4035130,Androgen receptor absent,Condition,condition_1640
6273,NCT04530539,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6274,NCT04530539,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
6275,NCT04530578,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6276,NCT04530578,Pneumonia,Pneumonia,D011014,T032393,255848,Pneumonia,Condition,condition_89
6277,NCT04530604,COVID,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_70
6278,NCT04530604,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
6279,NCT04530604,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6280,NCT04530604,Acute Respiratory Distress Syndrome,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_18
6281,NCT04530617,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6282,NCT04530617,Diabetes,"Diabetes Mellitus, Type 2",D003924,T011751,201826,Type 2 diabetes mellitus,Condition,condition_17
6283,NCT04530617,Hypertension,Hypertension,D006973,T020937,316866,Hypertensive disorder,Condition,condition_181
6284,NCT04530617,Obesity,Obesity,D009765,T029022,433736,Obesity,Condition,condition_16
6285,NCT04530656,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6286,NCT04530682,Chronic Inflammatory Rheumatism,"Arthritis, Rheumatoid",D001172,T003511,80809,Rheumatoid arthritis,Condition,condition_561
6287,NCT04531111,Type 1 Diabetes,"Diabetes Mellitus, Type 1",D003922,T011740,201254,Type 1 diabetes mellitus,Condition,condition_154
6288,NCT04531111,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6289,NCT04531202,Coronavirus Infection (COVID-19),COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_178
6290,NCT04531254,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6291,NCT04531254,Schools,Schools,D012574,T037260,4135575,Fear of school,Condition,condition_1641
6292,NCT04531319,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6293,NCT04531345,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6294,NCT04531501,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
6295,NCT04531618,Child Development,Child Development,D002657,T007708,4092490,Child developmental finding,Condition,condition_1642
6296,NCT04531618,Mother-Infant Interaction,Mothers,D009035,T026998,4217517,Metal fever,Condition,condition_1643
6297,NCT04531618,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
6298,NCT04531735,RSV Infection,Respiratory Syncytial Virus Infections,D018357,T054762,437222,Respiratory syncytial virus infection,Condition,condition_1644
6299,NCT04531735,Covid19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
